c00763;;0;я Услуги неиспользуемые;;;;0;False;;;0;False;;
c00764;;0;Услуги Сувениры аутсорсинг;;;;0;False;;;0;False;;
c00765;;0;Интернет Паззл ЛЕГКО 18х15;Интернет Паззл ЛЕГКО 18х15;;InPzz1815;1;False;InPzz1815;;0;False;Z;
c00766;;0;Интернет Паззл ЛЕГКО 40x26;Интернет Паззл ЛЕГКО 40x26;;InPzz4026;1;False;InPzz4026;;0;False;Z;
c00767;;0;Сувенирная Нанесение кружка ЛЕГКО;Сувенирная Нанесение кружка ЛЕГКО;;SuvCover;1;False;SuvCover;;0;False;Z;
c00768;;0;ФОТОторт 1кг;ФОТОторт 1кг (круглый);;FotoCake1;1;False;FotoCake1;;0;False;Z;
c00769;;0;ФОТОторт 2кг;ФОТОторт 2кг (круглый);;FotoCake2;1;False;FotoCake2;;0;False;Z;
c00770;;0;ФОТОторт 3кг;ФОТОторт 3кг (круглый);;FotoCake3;1;False;FotoCake3;;0;False;Z;
c00771;;0;ФОТОторт доставка по городу;ФОТОторт доставка по городу;;FotoCakeCit;1;False;FotoCakeCity;;0;False;Z;
c00772;;0;ФОТОторт доставка отд. р-ны;ФОТОторт доставка отд. р-ны;;FotoCakeDow;1;False;FotoCakeDownT;;0;False;Z;
c00773;;0;ФОТОторт доставка пригород, Бердск;ФОТОторт доставка пригород, Бердск;;FotoCakeD;1;False;FotoCakeDow;;0;False;Z;
c00774;;0;ФОТОторт доставка Искитим;ФОТОторт доставка Искитим;;FotoCakeIsk;1;False;FotoCakeIsk;;0;False;Z;
c00775;;0;Цифровая ШФП 30х40;;;30-40SH;1;False;ШФП30х40;;0;False;ZH;|Фотопечать 30x40|
c00776;;0;Цифровая ШФП 30х45;;;30-45SH;1;False;ШФП30х45;;0;False;ZH;|Фотопечать 30x45|
c00777;;0;Цифровая ШФП 30х40 Металлик;;;30-40SHM;1;False;ШФП30х40 мет;;0;False;ZH;|Фотопечать 30x40|Металлик|
c00778;;0;Цифровая ШФП 30х45 Металлик;;;30-45SHM;1;False;ШФП30х45 мет;;0;False;ZH;|Фотопечать 30x45|Металлик|
c00779;;0;Цифровая ШФП Шелк 30х40;;;30-40SHSl;1;False;ШФПШ30х40;;0;False;ZH;|Фотопечать 30x40|
c00780;;0;Цифровая ШФП Шелк 30х45;;;30-45SHSl;1;False;ШФПШ30х45;;0;False;ZH;|Фотопечать 30x45|
c00781;;0;Художественное фото 30*45 печать;Художественное фото 30*45 печать;;30-45Х;1;False;Ц30х45;;0;True;ZH;
c00782;;0;Фотоальбом "Школьный" 1 разворот;Фотоальбом "Школьный" 1 разворот;;AlbSk;1;False;Альбом "Школьный";;0;False;;
c00783;;0;Фотоальбом "Школьный" металлик 1 разворот;Фотоальбом "Школьный" металлик 1 разворот;;AlbSkM;1;False;Альбом "Школьный" ме;;0;False;;
c00784;;0;Фотоальбом "Школьный" шелк 1 разворот;Фотоальбом "Школьный" шелк 1 разворот;;AlbSkS;1;False;Альбом "Школьный" ше;;0;False;;
c00785;;0;Кристалл "Круг" 10 см;Кристалл "Круг" 10 см;;GL Circle;1;False;Кристалл "Круг;;0;False;Z;
c00786;;0;Кристалл "Капля" 80х80 см;Кристалл "Капля" 80х80 см;;GL Drop;1;False;Кристалл "Капля;;0;False;Z;
c00787;;0;Интернет Календарь ЛЕГКО А4 (20х30);Интернет Календарь ЛЕГКО А4 (20х30);;InCldA4;1;False;InCldA4;;0;False;Z;
c00788;;0;Интернет Календарь ЛЕГКО А3 (30х40);Интернет Календарь ЛЕГКО А3 (30х40);;InCldA3;1;False;InCldA3;;0;False;Z;
c00789;;0;Сувенирная Календарь ЛЕГКО А3 (30х40);Сувенирная Календарь ЛЕГКО А3 (30х40);;CldA3;1;False;CldA3;;0;False;Z;
c00790;;0;Сувенирная Календарь ЛЕГКО А4 (20х30);Сувенирная  Календарь ЛЕГКО А4 (20х30);;CldA4;1;False;CldA4;;0;False;Z;
c00791;;0;Сувенирная Паззл ЛЕГКО 18х15;Сувенирная Паззл ЛЕГКО 18х15;;Pzz1815;1;False;Pzz1815;;0;False;Z;
c00792;;0;Сувенирная Паззл ЛЕГКО 40x26;Сувенирная Паззл ЛЕГКО 40x26;;Pzz4026;1;False;Pzz4026;;0;False;Z;
c00793;;0;Интернет Календарь ЛЕГКО "домик";Интернет Календарь ЛЕГКО "домик";;InCldTri;1;False;InCldTri;;0;False;Z;
c00794;;0;Сувенирная Календарь ЛЕГКО "домик";Сувенирная Календарь ЛЕГКО "домик";;CldTri;1;False;CldTri;;0;False;Z;
c00795;;0;Сувенирная Футболка черная х/б женская;;;SFW;1;False;SFW;;0;False;Z;||
c00796;;1;Сувенирная Футболка черная х/б 2-х сторонняя;;;SFB;1;False;SFB;;0;False;Z;|Футболка mb2|
c00561;;0;Indigo Фотоброшюра 21х21 на скрепках, 12 стр., код 502;Indigo Фотоброшюра 21х21 на скрепках, 12 стр., код 502;;;1;False;Indigo Фотоброшюра;;0;False;;
c00562;;0;Indigo Фотоброшюра 21х15 на скрепках, 20 стр., код 501;Indigo Фотоброшюра 21х15 на скрепках, 20 стр., код 501;;;1;False;Indigo Фотоброшюра;;0;False;;
c00563;;0;Услуги ЦОП - полиграфия;;;;0;False;;;0;False;;
c00564;;0;Печать А3 4+0 90г/м;Печать А3 4+0 90г/м;;;0;False;;;0;False;;
c00565;;0;Печать А3 4+1 90г/м;Печать А3 4+1 90г/м;;;0;False;;;0;False;;
c00566;;0;Печать А3 4+4 90г/м;Печать А3 4+4 90г/м;;;0;False;;;0;False;;
c00567;;0;Печать А3 1+0 90г/м;Печать А3 1+0 90г/м;;;0;False;;;0;False;;
c00568;;0;Печать А3 1+1 90г/м;Печать А3 1+1 90г/м;;;0;False;;;0;False;;
c00569;;0;Печать А4 4+0 90г/м;Печать А4 4+0 90г/м;;;0;False;;;0;False;;
c00570;;0;Печать А4 4+1 90г/м;Печать А4 4+1 90г/м;;;0;False;;;0;False;;
c00571;;0;Печать А4 4+4 90г/м;Печать А4 4+4 90г/м;;;0;False;;;0;False;;
c00572;;0;Печать А4 1+0 90г/м;Печать А4 1+0 90г/м;;;0;False;;;0;False;;
c00573;;0;Печать А4 1+1 90г/м;Печать А4 1+1 90г/м;;;0;False;;;0;False;;
c00574;;0;Бумага Xerox Colotech А3 120г/м;Бумага Xerox Colotech А3 120г/м;;;0;False;;;0;False;;
c00575;;0;Бумага Xerox Colotech А3 160г/м;Бумага Xerox Colotech А3 160г/м;;;0;False;;;0;False;;
c00576;;0;Бумага Xerox Colotech А3 200г/м;Бумага Xerox Colotech А3 200г/м;;;0;False;;;0;False;;
c00577;;0;Бумага Xerox Colotech А3 250г/м;Бумага Xerox Colotech А3 250г/м;;;0;False;;;0;False;;
c00578;;0;Бумага Xerox Colotech А3 280г/м;Бумага Xerox Colotech А3 280г/м;;;0;False;;;0;False;;
c00579;;0;Бумага Xerox Colotech Gloss А3 140г/м;Бумага Xerox Colotech Gloss А3 140г/м;;;0;False;;;0;False;;
c00580;;0;Бумага Xerox Colotech Gloss А3 280г/м;Бумага Xerox Colotech Gloss А3 280г/м;;;0;False;;;0;False;;
c00581;;0;я Самоклеящаяся бумага А3;Самоклеящаяся бумага А3;;;0;False;;;0;False;;
c00582;;0;я Самоклеящаяся бумага А4;Самоклеящаяся бумага А4;;;0;False;;;0;False;;
c00583;;0;Текстурная бумага А3 лён;Текстурная бумага А3 лён;;;0;False;;;0;False;;
c00584;;0;Текстурная бумага А4 лён;Текстурная бумага А4 лён;;;0;False;;;0;False;;
c00585;;0;Калька А3;Калька А3;;;0;False;;;0;False;;
c00586;;0;Калька А4;Калька А4;;;0;False;;;0;False;;
c00587;;0;ТТС А3;ТТС А3;;;0;False;;;0;False;;
c00588;;0;СРМ А3;СРМ А3;;;0;False;;;0;False;;
c00589;;0;ОВМ А3;ОВМ А3;;;0;False;;;0;False;;
c00590;;0;Картон Nettuno Nero А3;Картон Nettuno Nero А3;;;0;False;;;0;False;;
c00591;;0;Визитки 4+0;Визитки 4+0;;;0;False;;;0;False;;
c00592;;0;Визитки 4+1;Визитки 4+1;;;0;False;;;0;False;;
c00593;;0;Визитки 4+4;Визитки 4+4;;;0;False;;;0;False;;
c00594;;0;Визитки 1+0;Визитки 1+0;;;0;False;;;0;False;;
c00595;;0;Визитки 1+1;Визитки 1+1;;;0;False;;;0;False;;
c00596;;0;Доплата Лён;Доплата Лён;;;0;False;;;0;False;;
c00597;;0;Доплата Бумага Xerox Colotech Gloss А3 280г/м;Доплата Бумага Xerox Colotech Gloss А3 280г/м;;;0;False;;;0;False;;
c00598;;0;Доплата Ламинирование 32 мкн;Доплата Ламинирование 32 мкн;;;0;False;;;0;False;;
c00599;;0;Доплата Ламинирование 75 мкн;Доплата Ламинирование 75 мкн;;;0;False;;;0;False;;
c00600;;0;Изготовление бэйджей;Изготовление бэйджей;;;0;False;;;0;False;;
c00601;;0;я запись на CD до 300Мб;Запись на CD до 300Мб;;;0;False;;;0;False;;
c00602;;0;я Запись на CD свыше 300Мб;Запись на CD свыше 300Мб;;;0;False;;;0;False;;
c00603;;0;я Диск CD-R;Диск CD-R;;;0;False;;;0;False;;
c00604;;0;Открытка 200*95 дл. 4+0;Открытка 200*95 дл. 4+0;;;0;False;;;0;False;;
c00605;;0;Открытка 200*95 дл. 4+1;Открытка 200*95 дл. 4+1;;;0;False;;;0;False;;
c00606;;0;Открытка 200*95 дл. 4+4;Открытка 200*95 дл. 4+4;;;0;False;;;0;False;;
c00607;;0;Открытка 95*200 кор. 4+0;Открытка 95*200 кор. 4+0;;;0;False;;;0;False;;
c00608;;0;Открытка 95*200 кор. 4+1;Открытка 95*200 кор. 4+1;;;0;False;;;0;False;;
c00609;;0;Открытка 95*200 кор. 4+4;Открытка 95*200 кор. 4+4;;;0;False;;;0;False;;
c00610;;0;Брошюровка 6,9мм А4;Брошюровка 6,9мм А4;;;0;False;;;0;False;;
c00611;;0;Брошюровка 9,5мм А4;Брошюровка 9,5мм А4;;;0;False;;;0;False;;
c00612;;0;Брошюровка 6,9мм А5;Брошюровка 6,9мм А5;;;0;False;;;0;False;;
c00613;;0;Брошюровка 9,5мм А5;Брошюровка 9,5мм А5;;;0;False;;;0;False;;
c00614;;0;Брошюровка 6,9мм А6;Брошюровка 6,9мм А6;;;0;False;;;0;False;;
c00615;;0;Брошюровка 9,5мм А6;Брошюровка 9,5мм А6;;;0;False;;;0;False;;
c00616;;0;Брошюровка 6,9мм А7;Брошюровка 6,9мм А7;;;0;False;;;0;False;;
c00617;;0;Брошюровка 9,5мм А7;Брошюровка 9,5мм А7;;;0;False;;;0;False;;
c00618;;0;Ламинирование 32мкн А3;Ламинирование 32мкн А3;;;0;False;;;0;False;;
c00619;;0;Ламинирование 75мкн А3;Ламинирование 75мкн А3;;;0;False;;;0;False;;
c00620;;0;Ламинирование 125мкн А3;Ламинирование 125мкн А3;;;0;False;;;0;False;;
c00621;;0;Ламинирование 86*54 125мкн;Ламинирование 86*54 125мкн;;;0;False;;;0;False;;
c00622;;0;Ламинирование 86*54 150мкн;Ламинирование 86*54 150мкн;;;0;False;;;0;False;;
c00623;;0;Ламинирование 86*54 75мкн;Ламинирование 86*54 75мкн;;;0;False;;;0;False;;
c00624;;0;Ламинирование 65*95 125мкн;Ламинирование 65*95 125мкн;;;0;False;;;0;False;;
c00625;;0;Ламинирование 85*120 125мкн;Ламинирование 85*120 125мкн;;;0;False;;;0;False;;
c00626;;0;Ламинирование 100*146 125мкн;Ламинирование 100*146 125мкн;;;0;False;;;0;False;;
c00627;;0;Ламинирование 216*303 125мкн;Ламинирование 216*303 125мкн;;;0;False;;;0;False;;
c00628;;0;Календарь карманный 4+4;Календарь карманный 4+4;;;0;False;;;0;False;;
c00629;;0;Календарь карманный 4+1;Календарь карманный 4+1;;;0;False;;;0;False;;
c00630;;0;Календарь карманный 1+1;Календарь карманный 1+1;;;0;False;;;0;False;;
c00631;;0;Календарь "Домик" горизонтальный;Календарь "Домик" горизонтальный;;;0;False;;;0;False;;
c00632;;0;Календарь "Домик" вертикальный;Календарь "Домик" вертикальный;;;0;False;;;0;False;;
c00633;;0;Послепечатные работы;Послепечатные работы;;;0;False;;;0;False;;
c00634;;0;Полиграфические услуги;Полиграфические услуги;;;0;False;;;0;False;;
c00635;;0;Резка;Резка;;;0;False;;;0;False;;
c00636;;0;Биговка;Биговка;;;0;False;;;0;False;;
c00637;;0;Печать на конвертах Евро 1+0;Печать на конвертах Евро 1+0;;;0;False;;;0;False;;
c00638;;0;Печать на конвертах Евро 4+0;Печать на конвертах Евро 4+0;;;0;False;;;0;False;;
c00639;;0;Печать на конвертах А4 1+0;Печать на конвертах А4 1+0;;;0;False;;;0;False;;
c00640;;0;Печать на конвертах А4 4+0;Печать на конвертах А4 4+0;;;0;False;;;0;False;;
c00641;;0;Календарь "Домик" перекидной 6;Календарь "Домик" перекидной 6;;;0;False;;;0;False;;
c00642;;0;Календарь "Домик" перекидной 12;Календарь "Домик" перекидной 12;;;0;False;;;0;False;;
c00643;;0;Календарь "Домик" перекидной;Календарь "Домик" перекидной;;;0;False;;;0;False;;
c00644;;0;я Календарь настенный А4;Календарь настенный А4;;;0;False;;;0;False;;
c00645;;0;я Календарь настенный А3;Календарь настенный А3;;;0;False;;;0;False;;
c00646;;0;я Календарь настенный перекидной А3;Календарь настенный перекидной А3;;;0;False;;;0;False;;
c00647;;0;я Календарь настенный перекидной А4;Календарь настенный перекидной А4;;;0;False;;;0;False;;
c00648;;0;я Календарь настенный отрывной А5;Календарь настенный отрывной А5;;;0;False;;;0;False;;
c00649;;0;я Календарь настенный отрывной А4;Календарь настенный отрывной А4;;;0;False;;;0;False;;
c00650;;0;Календарь квартальный;Календарь квартальный;;;0;False;;;0;False;;
c00651;;0;я Календарь квартальный 4;Календарь квартальный 4;;;0;False;;;0;False;;
c00652;;0;я Календарь квартальный 12;Календарь квартальный 12;;;0;False;;;0;False;;
c00653;;0;я Календарь квартальный В;Календарь квартальный В;;;0;False;;;0;False;;
c00654;;0;Ламинированные карты 4+0;Ламинированные карты 4+0;;;0;False;;;0;False;;
c00655;;0;Ламинированные карты 4+1;Ламинированные карты 4+1;;;0;False;;;0;False;;
c00656;;0;Ламинированные карты 4+4;Ламинированные карты 4+4;;;0;False;;;0;False;;
c00657;;0;Ламинированные карты 1+0;Ламинированные карты 1+0;;;0;False;;;0;False;;
c00658;;0;Ламинированные карты 1+1;Ламинированные карты 1+1;;;0;False;;;0;False;;
c00659;;0;я Сканирование до А4;Сканирование до А4;;;0;False;;;0;False;;
c00660;;0;я Сканирование до А3;Сканирование до А3;;;0;False;;;0;False;;
c00661;;0;я Замена фона;Замена фона;;;0;False;;;0;False;;
c00662;;0;я Дорисовка деталей изображения;Дорисовка деталей изображения;;;0;False;;;0;False;;
c00663;;0;я Вставка текста;Вставка текста;;;0;False;;;0;False;;
c00664;;0;я Раскрашивание ч/б фото;Раскрашивание ч/б фото;;;0;False;;;0;False;;
c00665;;0;я Оформление в макет;Оформление в макет;;;0;False;;;0;False;;
c00666;;0;я Монтаж;Монтаж;;;0;False;;;0;False;;
c00667;;0;я Цветокоррекция;Цветокоррекция;;;0;False;;;0;False;;
c00668;;0;я Ненормируемые работы, час;Ненормируемые работы, час;;;0;False;;;0;False;;
c00669;;0;я Разработка макета;Разработка макета;;;0;False;;;0;False;;
c00670;;0;Обрисовка логотипа;Обрисовка логотипа;;;0;False;;;0;False;;
c00671;;0;я Разработка логотипа;Разработка логотипа;;;0;False;;;0;False;;
c00672;;0;я Дизайн;Дизайн;;;0;False;;;0;False;;
c00673;;0;я Ретушь 1-й категории;Ретушь 1-й категории;;;0;False;;;0;False;;
c00674;;0;я Ретушь 2-й категории;Ретушь 2-й категории;;;0;False;;;0;False;;
c00675;;0;я Ретушь 3-й категории;Ретушь 3-й категории;;;0;False;;;0;False;;
c00676;;0;я Цветокоррекция общая;Цветокоррекция общая;;;0;False;;;0;False;;
c00677;;0;я Цветокоррекция детальная;Цветокоррекция детальная;;;0;False;;;0;False;;
c00678;;0;я Раскрашивание ч/б портрета;Раскрашивание ч/б портрета;;;0;False;;;0;False;;
c00679;;0;я Полноцвет на ткань, А3;Полноцвет на ткань, А3;;;0;False;;;0;False;;
c00680;;0;я Полноцвет на ткань, А4;Полноцвет на ткань, А4;;;0;False;;;0;False;;
c00681;;0;я Полноцвет на ткань, А5;Полноцвет на ткань, А5;;;0;False;;;0;False;;
c00682;;0;я Нанесение на темную ткань А3;Нанесение на темную ткань А3;;;0;False;;;0;False;;
c00683;;0;я Нанесение на темную ткань А4;Нанесение на темную ткань А4;;;0;False;;;0;False;;
c00684;;0;я Нанесение на темную ткань А5;Нанесение на темную ткань А5;;;0;False;;;0;False;;
c00685;;0;я Футболка Corona;Футболка Corona;;;0;False;;;0;False;;
c00686;;0;я Футболка женская;Футболка женская;;;0;False;;;0;False;;
c00687;;0;я Бейсболка;Бейсболка;;;0;False;;;0;False;;
c00688;;0;я Кружка п/цв, 1 стор;Кружка п/цв, 1 стор;;;0;False;;;0;False;;
c00689;;0;я Кружка п/цв, 2 стор;Кружка п/цв, 2 стор;;;0;False;;;0;False;;
c00690;;0;я Кружка цв, 1 стор;Кружка цв, 1 стор;;;0;False;;;0;False;;
c00691;;0;я Кружка цв, 2 стор;Кружка цв, 2 стор;;;0;False;;;0;False;;
c00692;;0;я Паззл 15*20;Паззл 15*20;;;0;False;;;0;False;;
c00693;;0;я Паззл 20*30;Паззл 20*30;;;0;False;;;0;False;;
c00694;;0;я Магнит;Магнит;;;0;False;;;0;False;;
c00707;;0;я Подушка new;Подушка new;;;0;False;;;0;False;;
c00708;;0;я Подушка;Подушка;;;0;False;;;0;False;;
c00709;;0;я Овал цветной;Овал цветной;;;0;False;;;0;False;;
c00710;;0;я Овал ч/б;Овал ч/б;;;0;False;;;0;False;;
c00711;;0;я Фотоальбом А4 книжный;Фотоальбом А4 книжный;;;0;False;;;0;False;;
c00712;;0;я Фотоальбом А4 альбомный;Фотоальбом А4 альбомный;;;0;False;;;0;False;;
c00713;;0;я Фотоальбом А5;Фотоальбом А5;;;0;False;;;0;False;;
c00714;;0;я Фотоальбом А4 альбомный с окном;Фотоальбом А4 альбомный с окном;;;0;False;;;0;False;;
c00715;;0;я Фотоальбом А4 с окном кожа;Фотоальбом А4 с окном кожа;;;0;False;;;0;False;;
c00716;;0;я Книга для записи;Книга для записи;;;0;False;;;0;False;;
c00717;;0;Твердый переплет А4;Твердый переплет А4;;;0;False;;;0;False;;
c00718;;0;Твердый переплет А5;Твердый переплет А5;;;0;False;;;0;False;;
c00719;;0;Тиснение;Тиснение;;;0;False;;;0;False;;
c00720;;0;Плитка 10*15;Плитка 10*15;;;0;False;;;0;False;;
c00721;;0;Плитка 15*20;Плитка 15*20;;;0;False;;;0;False;;
c00722;;0;Плитка 20*30;Плитка 20*30;;;0;False;;;0;False;;
c00723;;0;я Фотоигрушка "Мишка";Фотоигрушка "Мишка";;;0;False;;;0;False;;
c00724;;0;я Фотоигрушка "Собака";Фотоигрушка "Собака";;;0;False;;;0;False;;
c00725;;0;Цифровая 10х15 акция KODAK бесплатная печать 10 штук;;;10-15асtion;1;False;Ц10х15 акция;;0;True;Z;
c00547;;0;я Сувенирная Портрет металло-эмаль вензель ч/б;;;PamWBOR;1;False;Памятник МЭорн;;0;False;Z;
c00548;;0;я Сувенирная Портрет металло-эмаль вензель цветной;;;PamCOOR;1;False;Памятник МЭ2венз;;0;False;Z;
c00549;;0;я Сувенирная Портрет керамика цветной;;;PamKCOL;1;False;Памятник керам;;0;False;Z;
c00550;;0;я Сувенирная Портрет керамика ч/б;;;PamKWB;1;False;Памятник керам ч/б;;0;False;Z;
c00395;;0;Альбом А5: подготовка файлов;Альбом А5: подготовка файлов;;ALB5S1;2;False;Альбом А5: подг;;0;True;Z;
c00460;;0;я Сувенирная Кружка с ручкой 1 стороняя;Кружка с ручкой 1 стороняя;;KRU_1;1;False;Кружка с ручкой 1 ст;;0;False;ZR;
c00468;;0;Сувенирная Календарь "квартальный с часами" (на год);;;CALENDС;1;False;Календарь с часами;;0;False;Z;
c00469;;0;Кристалл "Подсолнух на постаменте большой";Кристалл "Подсолнух на постаменте большой";;GL SunF+;1;False;Кристалл "Подсолнух;;0;False;Z;
c00470;;0;Кристалл "Призма" 10х15 см;Кристалл "Призма" 10х15 см;;GL Priz;1;False;Кристалл "Призма" 10;;0;False;Z;
c00471;;1;Кристалл "Сердце";Кристалл "Сердце";;GL Hrt;1;False;Кристалл "Сердце";;0;False;Z;
c00472;;0;Кристалл "Сердце на постаменте";Кристалл "Сердце на постаменте";;GL Hrt+;1;False;Кристалл "Сердце на;;0;False;Z;
c00473;;1;МФЛ 10х15  (Титова);МФЛ 10х15;;MFL1015;1;False;МФЛ 10х15;;0;False;ZH;
c00474;;1;МФЛ  13х18 (Титова);МФЛ 13х18;;MFL1318;1;False;МФЛ 13х18;;0;False;ZH;
c00544;;0;Цифровая 20х42;;;20-42;1;False;Ц20х42;;0;True;ZH;
c00475;;1;МФЛ 15х20  (Титова);МФЛ 15х20;;MFL1520;1;False;МФЛ 15х20;;0;False;ZH;
c00476;;1;xМоментальная печать 10*15;Моментальная печать 10*15;;MOMENT1;2;False;Моментальная печать;;0;False;Z;
c00477;;0;Акриловый Брелок "сердце";Акриловый Брелок "сердце";;AKRLBrH;1;False;Акриловый Брелок "се;;0;False;Z;
c00478;;0;Акриловый Магнит 60х60;Акриловый Магнит 60х60;;AKRYLg;1;False;Акриловый Магнит 60х;;0;False;Z;
c00479;;0;Фотокнига (металл, шелк) 20*20;Фотокнига (металл, шелк) 20*20;;BOOKN20;1;False;Фотокнига (мета20*20;;0;False;Z;
c00480;;0;Фотокнига (металл, шелк) 21*30;Фотокнига (металл, шелк) 21*30;;BOOKN21;1;False;Фотокнига (метал1*30;;0;False;Z;
c00481;;0;Фотокнига (металл, шелк) 25*25;Фотокнига(металл, шелк) 25*25;;BOOKN25;1;False;Фотокнига (мета25*25;;0;False;Z;
c00482;;0;Фотокнига (металл, шелк) 30*30;Фотокнига (металл, шелк) 30*30;;BOOKN30;1;False;Фотокнига(мета 30*30;;0;False;Z;
c00483;;0;Фотокнига (металл, шелк) 30*40;Фотокнига (металл, шелк) 30*40;;BOOKN30;1;False;Фотокнига (мета30*40;;0;False;Z;
c00484;;0;Открытка 13х18 (Kodak);Открытка 13х18 (Kodak);;KodakCa;2;False;Открытка 13х18 (Koda;;0;False;Z;
c00485;;0;Интернет 13х18;;;in13-18;1;False;И13х18;;0;False;;
c00486;;0;Фотоигрушка (мишка);Фотоигрушка (мишка);;TOY1;1;False;Фотоигрушка (мишка);;0;False;Z;
c00487;;0;Фотоигрушка (собака);Фотоигрушка (собака);;TOY2;1;False;Фотоигрушка (собака);;0;False;Z;
c00488;;0;Акриловый Брелок "круг";Акриловый Брелок "круг";;AKRLBrC;1;False;Акриловый Брелок "кр;;0;False;Z;
c00489;;0;Акриловый Брелок "квадрат";Акриловый Брелок "квадрат";;AKRLBrK;1;False;Акриловый Брелок "кв;;0;False;Z;
c00490;;0;ЦОП Печать А3 4+0 90г/м;Печать А3 4+0 90г/м;;print1;2;False;Печать А3 4+0 90г/м;;0;False;;
c00491;;0;ЦОП Печать А3 4+1 90г/м;Печать А3 4+1 90г/м;;print2;2;False;Печать А3 4+1 90г/м;;0;False;;
c00492;;0;ЦОП Печать А3 4+4 90г/м;Печать А3 4+4 90г/м;;print3;2;False;Печать А3 4+4 90г/м;;0;False;;
c00493;;0;ЦОП Печать А3 1+0 90г/м;Печать А3 1+0 90г/м;;print4;2;False;Печать А3 1+0 90г/м;;0;False;;
c00494;;0;ЦОП Печать А3 1+1 90г/м;Печать А3 1+1 90г/м;;print5;2;False;Печать А3 1+190г/м;;0;False;;
c00495;;0;ЦОП Бумага Xerox Colotech А3 120г/м;Бумага Xerox Colotech А3 120г/м;;paper12;2;False;Бумага Xerox Colotec;;0;False;;
c00496;;0;ЦОП Бумага Xerox Colotech А3 160г/м;Бумага Xerox Colotech А3 160г/м;;paper13;2;False;Бумага Xerox Colotec;;0;False;;
c00497;;0;ЦОП Бумага Xerox Colotech А3 200г/м;Бумага Xerox Colotech А3 200г/м;;paper14;2;False;Бумага Xerox Colotec;;0;False;;
c00498;;0;ЦОП Бумага Xerox Colotech А3 250г/м;Бумага Xerox Colotech А3 250г/м;;paper15;2;False;Бумага Xerox Colotec;;0;False;;
c00499;;0;ЦОП Бумага Xerox Colotech А3 280г/м;Бумага Xerox Colotech А3 280г/м;;paper16;2;False;Бумага Xerox Colotec;;0;False;;
c00500;;0;ЦОП Бумага Xerox Colotech Gloss А3 140г/м;Бумага Xerox Colotech Gloss А3 140г/м;;paper17;2;False;Бумага Xerox Colotec;;0;False;;
c00501;;0;ЦОП Бумага Xerox Colotech Gloss А3 280г/м;Бумага Xerox Colotech Gloss А3 280г/м;;paper18;2;False;Бумага Xerox Colotec;;0;False;;
c00502;;0;ЦОП Самоклеящаяся бумага;Самоклеящаяся бумага;;paper19;2;False;Самоклеящаяся бумага;;0;False;;
c00503;;0;ЦОП Текстурная бумага;Текстурная бумага;;paper20;2;False;Текстурная бумага;;0;False;;
c00504;;0;ЦОП Калька;Калька;;paper21;2;False;Калька;;0;False;;
c00505;;0;ЦОП Визитки 4+0 280г/м;Визитки 4+0 280г/м;;vis40;2;False;Визитки 4+0 280г/м;;0;False;;
c00506;;0;ЦОП Визитки 4+1 280г/м;Визитки 4+1 280г/м;;vis41;2;False;Визитки 4+1 280г/м;;0;False;;
c00507;;0;ЦОП Визитки 4+4 280г/м;Визитки 4+4 280г/м;;vis44;2;False;Визитки 4+4 280г/м;;0;False;;
c00508;;0;ЦОП Визитки 1+0 280г/м;Визитки 1+0 280г/м;;vis10;2;False;Визитки 1+0 280г/м;;0;False;;
c00509;;0;ЦОП Визитки 1+1 280г/м;Визитки 1+1 280г/м;;vis11;2;False;Визитки 1+1 280г/м;;0;False;;
c00510;;0;ЦОП Для визиток бумага Xerox Colotech А3 280г/м;Для визиток бумага Xerox Colotech А3 280г/м;;vispap;2;False;Для визиток бумага X;;0;False;;
c00511;;0;ЦОП Для визиток Бумага Лен;Для визиток Бумага Лен;;vispap1;2;False;Для визиток Бумага Л;;0;False;;
c00512;;0;ЦОП Ламинирование визиток 32мкн;Ламинирование визиток 32мкн;;visl32;2;False;Ламинирование визито;;0;False;;
c00513;;0;ЦОП Ламинирование визиток 75мкн;Ламинирование визиток 75мкн;;visl75;2;False;Ламинирование визито;;0;False;;
c00514;;0;ЦОП Изготовление бейджей;Изготовление бейджей;;beidg;2;False;Изготовление бейджей;;0;False;;
c00515;;0;ЦОП Открытка 20х95 4+0 дл.ст.;Открытка 20х95 4+0 дл.ст.;;happy40;2;False;Открытка 20х95 4+0 д;;0;False;;
c00516;;0;ЦОП Открытка 20х95 4+1 дл.ст.;Открытка 20х95 4+1 дл.ст.;;happy41;2;False;Открытка 20х95 4+1 д;;0;False;;
c00517;;0;ЦОП Открытка 20х95 4+4 дл.ст.;Открытка 20х95 4+4 дл.ст.;;happy44;2;False;Открытка 20х95 4+4 д;;0;False;;
c00518;;0;ЦОП Открытка 95х20 4+0;Открытка 95х20 4+0;;hap40;2;False;Открытка 95х20 4+0;;0;False;;
c00519;;0;ЦОП Открытка 95х20 4+1;Открытка 95х20 4+1;;hap41;2;False;Открытка 95х20 4+1;;0;False;;
c00520;;0;ЦОП Открытка 95х20 4+4;Открытка 95х20 4+4;;hap44;2;False;Открытка 95х20 4+4;;0;False;;
c00521;;0;ЦОП Брошюровка 6,9 мм;Брошюровка 6,9 мм;;69;2;False;Брошюровка 6,9 мм;;0;False;;
